R,G,B
72,63,92
74,63,93
80,69,99
87,74,104
89,76,106
82,67,100
85,69,105
85,69,105
82,66,102
79,65,98
76,62,95
71,57,90
65,51,84
58,45,75
63,50,80
82,69,97
96,83,111
88,73,102
78,63,92
79,64,93
85,69,98
98,82,111
117,98,128
130,109,140
130,110,138
129,109,137
132,109,137
124,101,127
110,87,113
111,88,114
112,92,117
117,99,125
119,103,130
112,98,124
99,86,114
86,76,103
82,71,103
78,66,102
78,66,102
79,68,102
80,69,101
77,66,96
74,64,91
76,66,91
81,71,95
69,60,81
67,58,79
72,63,84
81,72,93
83,63,91
75,55,83
71,51,79
74,53,84
80,59,90
86,65,96
90,66,98
77,50,85
80,53,88
80,54,89
79,55,89
82,61,94
86,69,101
83,68,99
76,63,93
79,68,98
83,74,103
83,74,103
76,67,96
71,60,90
74,63,93
82,71,101
88,77,109
83,69,104
87,71,107
87,71,107
82,66,102
77,63,96
75,61,94
73,59,92
70,56,89
66,53,83
65,52,82
84,71,99
104,91,119
101,86,115
85,70,99
82,67,96
86,71,100
92,77,108
99,82,114
102,85,117
107,88,118
121,102,132
136,116,144
130,110,137
114,94,119
113,93,118
115,97,123
117,101,128
115,100,129
103,90,118
88,75,105
77,66,96
74,64,98
77,65,103
79,67,107
82,70,108
82,71,105
77,66,98
74,63,93
79,69,96
86,76,100
81,72,93
78,69,90
80,71,92
87,78,99
77,57,84
74,54,82
77,57,85
78,58,86
78,58,86
83,63,91
93,69,101
66,39,74
77,47,85
77,49,87
71,47,83
79,57,93
96,76,111
97,80,114
86,72,105
93,79,112
86,75,107
81,70,102
80,69,101
81,70,102
84,73,105
89,78,110
93,82,114
90,76,111
90,76,111
88,74,109
84,70,105
84,68,104
83,67,103
77,62,95
71,56,89
63,48,79
68,53,84
79,64,95
92,77,108
99,86,114
99,86,114
96,83,111
95,80,111
100,85,118
96,79,113
89,72,106
90,71,103
100,81,111
113,93,121
112,92,120
105,85,113
114,94,122
120,101,129
117,101,128
102,86,115
87,72,103
80,66,99
78,67,99
78,66,102
78,66,106
76,64,104
73,61,99
74,62,98
80,69,103
86,75,105
86,76,103
82,72,97
87,77,101
84,75,96
85,76,97
87,78,99
83,63,90
79,59,87
81,61,89
82,62,90
79,59,87
81,61,89
89,65,97
75,48,83
80,52,90
79,53,90
75,51,87
80,58,94
92,72,107
95,78,112
91,76,109
90,75,108
85,71,104
83,69,102
81,70,102
83,72,104
85,74,106
88,77,109
91,80,112
89,75,110
88,74,109
85,71,106
84,70,105
87,71,107
90,74,110
87,72,105
82,67,100
75,60,91
73,58,89
72,57,88
77,62,93
86,73,101
96,83,111
106,93,121
113,100,130
96,82,115
93,77,113
87,72,105
83,66,98
85,66,96
90,71,101
97,77,105
101,81,109
114,95,123
118,99,127
112,96,125
98,82,111
85,70,101
79,65,98
77,66,100
78,66,102
76,64,104
75,63,103
74,62,100
76,64,100
82,71,103
88,77,107
91,81,108
90,80,104
76,67,88
74,65,86
75,66,87
78,69,90
88,70,96
84,66,92
86,68,94
85,67,93
80,62,88
78,60,86
82,62,90
89,63,100
88,62,101
86,60,99
83,58,97
81,59,97
84,62,100
88,68,105
91,74,110
85,68,104
83,67,103
82,66,102
81,67,102
83,69,104
86,72,107
89,75,110
90,76,111
88,76,112
85,73,109
83,69,105
81,67,103
86,70,106
91,75,111
92,75,111
87,70,106
86,69,103
80,63,97
71,56,89
69,54,87
76,63,93
90,77,107
103,92,122
115,102,132
95,81,114
93,77,113
91,76,109
87,70,104
79,60,92
74,55,85
85,65,93
101,81,109
116,96,124
116,96,124
108,89,119
93,76,108
82,67,100
79,64,97
79,65,100
79,65,101
78,63,102
78,63,104
78,63,102
80,66,102
83,69,102
87,74,104
92,79,107
94,81,107
70,58,82
65,53,75
64,52,74
69,57,79
88,70,96
86,68,94
89,71,97
88,70,96
81,63,89
77,59,85
78,58,86
97,73,109
93,68,107
92,67,106
90,68,106
85,63,101
76,54,92
76,56,93
84,64,101
80,63,99
81,64,100
80,63,99
76,60,96
77,61,97
81,67,102
87,73,108
89,75,110
92,80,116
88,76,112
81,69,105
78,64,100
81,65,101
85,69,105
85,68,104
80,63,99
85,68,102
82,65,99
75,60,93
72,57,90
74,61,91
80,69,99
87,76,106
89,78,108
93,79,112
92,78,111
96,81,114
100,83,115
91,72,102
79,60,88
88,68,96
106,86,114
117,97,125
113,93,121
103,83,111
91,72,102
80,63,95
77,62,95
79,64,97
80,66,101
79,64,103
78,63,102
78,64,100
79,65,100
79,66,96
79,66,94
83,70,96
88,76,100
72,60,82
65,53,75
58,46,68
60,48,70
85,67,93
83,65,91
88,70,96
89,71,97
83,65,91
77,59,83
76,57,85
90,68,104
86,64,103
89,67,106
94,73,112
88,67,106
76,55,94
74,52,91
80,58,97
79,58,97
81,60,99
79,58,97
71,53,91
71,53,91
79,61,99
87,69,107
89,73,110
92,80,116
90,78,114
84,72,108
79,65,101
79,63,100
82,64,102
83,63,100
80,60,97
80,60,97
80,60,97
75,58,92
71,56,89
71,57,90
73,62,94
74,63,93
71,60,90
85,71,104
86,71,104
96,79,113
107,90,122
107,88,118
97,77,105
100,77,106
111,88,116
118,95,123
111,88,117
101,78,107
89,68,99
80,61,93
76,59,93
79,62,96
82,66,102
75,59,95
73,57,93
74,58,94
77,62,95
77,62,91
76,62,88
79,65,90
84,70,93
81,67,90
72,59,79
61,48,68
59,46,66
81,63,89
80,62,88
86,68,94
89,71,97
84,66,92
78,60,84
77,58,86
77,57,92
77,56,95
84,63,102
92,71,110
91,70,109
83,62,101
80,58,97
82,60,99
78,57,96
82,61,100
80,59,98
72,51,90
71,50,89
77,59,97
85,67,105
86,70,107
86,74,110
88,78,113
88,76,112
85,71,107
83,67,104
84,66,104
87,67,104
86,66,103
74,54,91
75,55,92
69,52,86
62,47,80
64,50,83
71,60,92
74,65,94
72,61,91
74,60,93
76,61,92
86,69,101
101,82,112
108,88,116
105,85,112
106,83,111
108,85,113
113,90,118
106,83,111
97,74,102
88,65,94
77,56,87
72,53,85
75,58,90
82,65,99
66,51,84
64,49,82
67,52,85
76,61,92
80,66,92
78,64,89
80,66,89
85,72,92
82,69,89
75,62,82
65,52,72
61,48,68
79,63,89
77,62,85
83,68,91
87,72,95
82,67,90
77,62,85
75,59,86
72,55,91
74,56,96
80,62,102
86,68,108
90,69,110
88,67,108
85,62,104
82,59,101
76,53,95
84,61,103
86,63,105
79,56,98
76,53,95
83,60,102
87,64,106
84,66,106
77,65,103
84,74,111
91,79,115
89,75,111
84,68,105
83,65,103
85,65,102
86,66,103
72,52,89
73,53,90
67,50,84
59,44,77
62,48,81
73,62,94
79,70,99
78,67,97
69,56,86
71,56,87
75,58,90
84,65,95
93,73,101
100,80,107
106,83,111
107,83,109
106,82,108
101,76,105
95,70,99
85,62,91
72,51,82
66,45,78
71,52,84
82,63,95
67,50,82
63,46,78
67,50,82
80,64,93
87,71,98
85,69,95
83,68,91
86,71,92
74,59,80
72,57,76
67,52,73
64,49,70
80,66,91
76,62,87
82,68,91
86,73,93
82,69,89
76,63,83
74,60,85
77,61,97
80,62,102
81,63,103
82,64,104
88,67,108
89,68,109
86,63,105
79,57,96
75,53,92
86,64,103
91,69,108
85,63,102
82,60,99
86,64,103
87,65,104
81,63,103
71,59,97
82,72,109
90,80,115
87,75,111
81,65,102
77,59,97
79,59,96
80,60,97
71,51,88
75,55,92
70,53,89
64,49,82
65,54,86
75,66,97
79,70,101
76,67,96
67,56,86
71,58,86
70,56,82
69,53,79
78,60,84
93,74,96
104,82,105
107,83,107
100,76,100
97,73,97
91,68,94
81,61,88
67,48,78
58,41,73
64,49,80
76,61,94
73,56,90
67,50,82
71,54,86
84,68,97
92,76,103
86,72,97
82,68,91
82,69,89
62,49,69
64,51,71
65,52,72
65,50,73
82,74,98
73,65,88
76,68,89
82,73,92
71,63,78
72,61,77
93,81,101
83,66,102
72,51,94
76,55,96
86,65,106
84,63,102
85,64,103
88,67,106
82,62,99
71,51,88
73,53,90
81,61,98
86,66,103
87,67,104
90,69,108
88,67,106
77,59,97
60,48,84
69,59,94
79,69,104
86,74,110
90,74,111
89,71,109
85,64,103
79,58,97
60,39,78
64,43,82
72,54,92
76,60,97
64,52,88
54,44,78
62,52,86
77,70,101
69,63,89
61,56,78
57,48,69
61,49,69
71,57,74
82,65,81
95,74,91
103,82,99
88,67,84
79,58,77
72,53,75
72,56,82
74,61,89
71,60,90
70,60,94
72,62,96
80,64,100
75,58,92
78,63,96
85,70,101
85,71,97
81,69,93
77,65,87
70,58,80
58,46,68
60,48,70
65,53,77
62,48,74
82,77,100
70,65,87
65,60,80
68,61,77
61,55,69
65,57,70
86,74,94
81,64,98
72,51,92
76,55,96
86,65,104
85,64,103
89,69,106
94,74,111
90,70,107
78,58,93
69,49,84
67,47,82
72,52,87
76,56,93
84,64,101
88,68,105
82,65,101
69,58,92
73,66,100
82,72,107
86,74,110
90,76,112
93,77,114
93,75,113
92,71,110
71,50,89
67,49,87
69,53,90
71,57,93
61,49,85
51,41,76
55,48,82
69,62,95
69,65,90
63,60,81
61,56,76
67,58,77
74,61,78
79,62,78
83,65,79
88,67,82
79,58,75
71,52,71
68,50,72
70,56,81
71,60,90
66,59,92
62,56,90
63,56,90
74,60,95
74,57,93
80,65,98
87,72,103
81,68,96
76,63,89
71,61,85
66,57,78
59,50,71
58,48,72
62,49,75
61,48,76
82,74,98
70,62,85
59,52,70
56,49,65
56,50,64
64,56,69
82,70,90
82,65,99
77,56,95
79,58,97
85,65,102
85,65,102
89,69,104
94,74,109
94,74,109
85,65,100
68,48,83
62,42,77
70,50,85
76,56,91
82,62,97
87,67,102
85,68,104
81,70,104
82,72,106
83,72,106
82,71,105
86,72,107
93,76,112
97,77,114
96,76,113
80,60,97
74,54,91
71,54,90
70,56,91
62,51,85
54,43,77
58,48,82
68,61,94
70,65,95
69,65,90
71,66,89
78,68,92
80,67,87
78,61,80
73,54,73
72,51,70
73,51,72
69,50,72
69,51,77
72,57,86
73,62,96
68,60,97
64,58,96
63,55,94
75,61,97
77,60,96
85,70,103
91,76,107
85,72,100
78,65,91
72,62,86
68,58,82
66,56,80
60,50,74
59,46,72
62,49,77
77,69,93
71,63,86
60,53,71
56,49,65
60,54,68
71,63,76
83,72,89
84,68,97
83,63,100
82,62,99
83,63,98
82,62,97
85,65,100
89,69,104
91,71,106
86,66,101
74,54,89
76,56,91
87,67,102
89,69,104
85,65,100
86,66,101
84,67,101
86,75,107
84,75,106
81,70,102
78,64,97
79,64,97
84,67,101
87,67,102
85,65,100
78,58,93
75,55,90
74,57,91
77,62,95
71,57,90
61,50,82
65,56,87
77,68,99
73,66,97
74,67,98
80,71,98
85,75,100
86,72,97
79,61,85
71,52,74
69,47,70
75,52,78
73,53,80
75,56,86
77,62,95
79,67,103
79,68,108
76,67,110
77,66,108
83,67,104
81,64,98
88,73,104
96,81,112
91,78,106
86,73,99
78,68,92
72,62,86
74,64,88
64,54,78
59,46,72
64,51,79
74,66,90
74,66,89
69,62,80
65,56,73
68,60,75
76,65,79
80,67,85
76,60,87
82,63,95
81,62,94
79,60,92
79,60,92
82,63,95
86,67,99
91,72,104
89,70,102
85,66,98
92,73,105
99,80,112
91,72,104
83,64,96
85,66,98
86,69,101
84,71,101
81,70,100
79,66,96
75,62,92
77,62,93
80,63,95
81,62,94
77,58,90
72,53,85
72,53,85
77,60,92
83,68,99
76,63,93
67,54,84
69,58,88
80,71,100
75,68,101
77,70,103
83,74,105
90,77,107
89,74,103
83,64,92
77,57,84
75,55,82
75,55,83
77,56,87
78,59,91
79,63,99
83,68,107
85,74,116
85,76,121
87,76,119
86,70,107
81,64,98
83,68,99
92,77,108
92,79,107
89,76,104
81,71,96
72,62,87
81,71,96
70,60,85
61,48,76
66,53,81
69,61,84
74,66,87
78,71,89
72,63,80
69,60,77
72,61,77
71,58,76
63,47,73
76,57,85
77,58,88
75,56,86
79,60,92
83,64,96
87,68,100
95,76,108
93,74,106
93,74,106
97,78,110
92,73,105
80,61,93
78,59,89
86,67,97
88,72,101
78,63,92
78,65,91
76,63,89
77,63,89
81,65,92
85,69,96
85,66,94
80,61,89
70,51,79
70,51,79
75,59,86
84,68,95
81,67,93
72,59,85
73,60,86
80,70,97
81,72,103
82,72,106
86,75,107
91,78,108
89,74,103
83,67,94
81,62,90
82,62,90
75,55,83
77,58,88
77,60,94
77,61,98
79,64,105
83,70,113
86,75,118
86,73,116
80,64,101
73,56,90
74,59,90
81,66,97
81,68,96
80,67,95
76,66,91
71,61,86
82,72,97
73,63,88
64,51,79
69,56,84
58,48,72
65,56,77
78,69,90
74,65,84
67,58,75
68,57,73
65,52,70
56,41,64
74,56,82
77,58,86
74,55,83
79,60,90
83,64,94
86,67,99
96,77,109
92,73,105
96,77,109
96,77,109
84,65,97
74,55,85
80,61,91
89,70,100
86,67,95
79,63,90
78,64,90
76,62,88
78,62,89
83,67,94
87,71,98
87,68,96
82,63,91
74,55,83
67,48,76
68,52,79
82,66,93
91,75,102
88,74,100
87,73,99
91,77,103
87,77,104
87,76,106
89,79,106
92,79,105
88,74,100
82,64,90
80,60,87
80,60,88
74,54,82
80,59,90
82,62,97
78,62,98
78,63,102
79,67,107
79,66,109
76,64,104
70,54,90
67,50,82
70,55,86
72,57,88
67,54,82
67,54,82
72,62,89
75,65,92
77,67,94
73,63,90
66,53,81
70,57,85
44,35,56
53,44,65
74,65,84
73,64,83
65,56,73
67,56,73
66,53,71
57,42,63
77,59,83
80,62,86
75,57,83
80,61,89
81,62,92
83,64,96
93,74,106
89,70,102
95,76,108
96,77,109
84,65,97
77,58,88
88,69,99
92,73,101
80,61,89
84,66,92
81,65,91
77,61,87
76,60,86
80,64,90
84,68,94
84,66,92
79,61,87
79,61,87
66,48,74
62,46,72
80,64,90
100,84,110
106,90,116
106,90,116
106,90,116
92,80,104
92,80,104
94,82,106
94,80,103
88,73,96
79,61,85
74,56,80
75,55,80
75,55,82
82,63,91
86,67,97
83,66,98
80,64,100
79,65,101
75,61,97
69,55,91
64,49,82
66,49,81
71,56,87
70,55,86
59,46,74
59,46,74
71,61,88
81,71,98
72,62,89
71,61,88
66,53,81
70,57,85
65,56,77
62,53,74
66,57,76
76,64,84
75,63,83
72,59,79
76,63,83
86,71,92
93,75,97
86,68,92
83,65,91
90,71,99
87,68,98
80,61,93
86,66,101
92,72,107
95,75,110
91,71,106
82,63,95
82,63,93
88,69,99
87,68,96
80,61,89
86,68,94
86,66,91
85,65,90
85,67,91
86,68,92
86,68,92
84,66,90
82,64,88
82,64,88
75,57,81
73,55,79
81,63,87
94,76,100
106,86,111
112,92,117
115,97,121
108,95,115
93,80,98
77,64,82
71,58,75
74,60,77
76,59,77
73,56,74
70,53,72
70,52,74
73,55,79
76,58,84
75,59,86
73,58,87
73,58,89
73,58,89
74,59,90
68,51,83
79,63,92
85,70,99
75,60,89
63,50,80
70,57,87
76,65,95
73,62,92
63,52,82
68,57,87
74,61,91
73,60,90
69,60,81
67,58,77
69,60,79
77,65,85
76,64,84
75,62,82
80,67,87
91,76,95
97,80,99
92,74,96
90,72,98
95,76,104
89,70,100
78,58,93
78,58,95
88,68,105
88,68,105
86,66,103
83,63,98
84,65,97
87,68,98
87,68,98
84,65,93
94,74,101
92,72,97
90,70,95
88,68,93
86,68,92
87,69,93
89,71,95
91,73,97
94,76,100
86,68,92
81,63,87
85,67,91
93,73,98
98,78,103
102,82,107
104,85,107
99,85,102
86,74,88
73,61,75
70,56,69
75,59,72
77,60,76
76,59,75
75,58,74
66,49,67
67,50,69
71,53,75
74,56,80
75,59,85
77,63,88
78,64,90
78,64,90
76,60,89
76,60,89
77,62,91
75,60,89
71,58,88
78,65,95
81,70,100
76,65,95
67,56,86
68,57,87
69,56,86
66,53,83
71,59,79
69,57,77
70,58,78
75,62,82
74,61,81
74,60,83
84,69,90
93,76,95
96,79,98
94,76,98
96,78,104
102,83,111
95,76,108
83,63,100
78,57,96
85,64,103
81,60,99
81,60,99
85,65,102
88,68,103
87,68,100
88,69,99
91,71,99
98,75,103
97,74,100
94,71,97
90,67,93
85,65,90
86,66,91
91,73,97
97,79,103
102,84,108
94,76,100
89,69,94
89,69,94
92,69,95
93,70,96
93,70,96
95,73,96
88,71,87
78,65,75
69,56,66
67,53,66
73,57,70
78,62,75
80,64,77
79,62,78
70,53,69
70,53,71
71,54,73
76,58,80
80,65,86
84,69,92
84,68,94
82,66,92
81,65,92
67,51,78
63,48,77
71,56,85
77,64,94
83,70,100
83,72,104
78,67,99
74,63,95
69,58,90
63,50,80
56,43,73
66,54,74
65,53,73
65,53,73
69,56,76
69,56,76
72,58,81
84,69,90
90,73,92
90,73,92
92,74,96
97,79,105
104,85,115
103,84,116
94,74,111
88,67,108
86,65,106
79,58,99
80,59,100
89,68,107
92,72,109
88,68,103
88,69,101
94,73,104
92,67,96
94,70,96
93,69,95
88,65,91
81,61,86
82,62,87
86,68,92
93,75,99
98,80,104
92,74,98
89,69,94
88,68,93
89,66,92
88,64,90
89,65,91
90,68,89
78,62,75
74,61,71
69,56,66
66,52,65
71,55,68
77,61,74
81,64,80
82,65,81
82,65,83
79,62,80
78,61,80
81,63,85
86,71,92
89,74,97
87,72,95
84,68,94
78,62,88
58,42,69
54,40,66
68,53,82
77,64,94
80,67,97
80,69,101
79,68,100
81,70,102
71,60,92
59,46,76
50,37,67
64,53,70
63,52,69
64,53,70
69,56,76
69,56,76
75,60,83
86,71,92
90,73,92
88,71,90
90,72,94
95,77,103
100,81,111
103,83,120
102,81,122
97,76,119
90,68,114
84,62,108
85,64,107
93,72,113
95,74,113
89,69,106
87,67,102
92,71,102
86,61,90
91,65,92
93,69,95
90,67,93
83,63,88
81,61,86
82,64,88
86,68,92
91,73,97
88,70,94
86,66,91
86,66,91
85,62,88
82,58,84
84,58,85
87,63,87
76,58,74
78,62,75
76,60,73
71,54,70
71,54,70
76,59,77
79,64,83
80,65,84
84,69,90
80,65,86
80,62,86
82,64,88
88,70,94
91,73,99
89,71,97
86,68,94
74,58,84
58,42,69
57,43,69
72,57,86
77,64,94
76,63,93
79,68,100
83,72,106
83,72,106
74,63,95
60,47,77
51,38,68
69,58,75
68,57,74
70,59,76
76,63,83
76,63,83
79,64,87
88,73,94
95,78,97
90,73,92
93,75,97
95,77,103
93,74,106
96,76,113
99,78,119
95,73,119
91,69,116
89,67,114
90,68,114
94,73,116
95,74,115
91,70,109
87,67,104
88,67,100
86,60,89
92,63,91
95,69,96
95,71,97
91,68,94
85,65,90
82,64,88
82,64,88
86,68,92
85,67,91
86,66,91
87,64,90
82,58,84
78,52,79
81,52,80
83,57,82
77,58,77
83,66,82
84,67,85
76,59,77
73,56,75
77,59,81
81,66,89
82,67,90
78,62,88
76,60,86
77,58,86
79,60,88
83,64,92
86,67,95
86,67,97
85,66,94
73,57,83
64,48,74
68,54,80
79,64,93
78,65,95
76,62,95
80,69,103
86,75,109
79,68,102
74,63,97
64,50,83
56,43,73
78,65,83
75,62,80
77,64,82
83,70,90
81,67,90
79,63,89
84,69,92
95,78,97
91,74,93
96,78,102
96,77,105
88,68,103
89,68,107
94,73,116
90,68,115
88,66,113
91,69,116
93,71,118
92,70,116
93,72,113
93,72,111
88,68,105
83,61,97
87,60,91
91,62,92
93,67,96
93,68,97
92,69,97
87,67,94
83,65,91
80,62,88
81,63,89
82,64,90
85,65,92
87,64,92
82,57,86
78,52,81
82,53,83
87,58,86
81,59,82
89,70,90
92,73,95
83,64,86
76,58,82
80,62,88
84,68,95
86,70,97
79,63,92
78,61,93
79,60,92
78,59,91
80,59,92
81,60,93
82,61,94
81,62,92
73,57,83
70,54,80
75,61,87
81,66,95
77,64,94
76,62,95
78,67,101
80,69,103
71,60,94
71,60,94
68,54,87
62,49,79
83,68,87
79,64,83
79,66,84
84,71,91
82,67,90
76,61,84
78,63,86
90,72,94
88,70,92
96,78,102
98,79,107
86,67,99
86,65,104
93,72,115
89,67,113
84,62,108
91,69,115
93,71,117
90,69,112
91,70,111
94,73,112
90,70,107
82,58,92
87,60,91
87,61,90
88,62,91
89,64,93
89,66,94
85,65,92
82,62,89
78,60,86
75,57,83
79,59,86
83,63,90
87,64,92
84,59,88
81,55,84
84,58,87
91,65,94
81,58,84
91,72,94
96,76,101
86,66,91
78,60,86
83,65,91
87,71,98
89,73,100
86,70,99
86,69,101
86,66,101
82,62,97
78,58,93
76,56,93
76,56,93
77,57,92
71,55,84
70,54,83
75,60,89
77,64,94
74,60,93
73,62,96
75,64,98
70,60,94
64,54,88
68,58,92
68,57,89
64,53,85
92,75,93
89,72,91
85,68,87
84,66,88
88,73,96
89,74,97
81,63,87
90,70,95
94,71,97
97,74,102
92,69,98
85,61,95
91,67,103
99,74,114
97,72,114
85,60,102
88,63,105
85,60,102
87,62,102
97,72,111
99,75,111
91,67,103
87,63,97
90,66,98
91,67,99
93,69,101
88,64,96
81,60,91
85,64,95
80,59,90
65,44,75
72,51,82
88,67,98
97,76,107
89,68,99
82,58,90
83,59,91
84,60,92
82,59,88
76,56,81
91,71,96
96,77,99
85,66,88
76,58,82
83,65,89
98,80,104
107,89,115
88,69,97
90,71,101
89,72,104
87,70,104
83,66,102
80,59,98
77,56,95
74,56,94
80,62,100
80,62,100
78,62,99
78,64,100
75,63,99
67,57,92
66,56,91
74,67,101
67,60,94
64,57,91
72,62,96
80,70,104
95,76,95
89,72,91
84,67,86
83,65,87
93,75,97
96,81,104
92,74,98
97,77,104
100,77,105
102,79,108
96,73,102
86,62,94
89,65,99
94,70,106
91,66,105
84,59,99
86,61,101
83,58,97
86,61,100
96,72,108
99,75,111
94,70,104
93,69,103
85,64,95
88,67,98
91,70,101
85,64,95
79,58,89
84,63,94
86,65,96
79,58,89
82,61,92
90,69,100
91,70,101
83,62,93
82,61,92
88,67,98
88,67,98
82,62,90
77,57,84
86,66,91
88,69,91
82,63,85
79,61,83
89,71,93
99,81,103
102,84,108
89,71,97
89,70,98
86,70,99
85,68,102
83,66,102
79,61,99
76,58,98
74,56,96
80,62,104
82,65,107
82,67,106
81,69,107
79,69,106
70,60,97
68,61,95
80,73,107
72,66,100
67,61,95
72,65,98
79,72,105
94,75,95
85,68,87
80,63,82
80,62,84
92,74,96
100,85,108
100,82,106
99,79,106
101,78,106
103,80,109
99,75,107
90,66,100
91,67,103
94,69,108
90,65,104
88,63,103
89,64,104
85,60,99
85,60,99
93,69,105
95,71,107
93,69,103
95,71,105
84,63,96
87,66,99
90,69,102
84,63,96
76,55,88
83,62,95
91,70,103
89,68,101
90,69,102
89,68,101
82,61,94
76,55,88
84,63,96
96,75,108
95,74,107
85,64,95
77,59,85
81,63,87
81,63,87
79,61,85
84,66,88
94,76,98
98,80,104
96,78,102
87,69,95
84,65,93
80,64,93
81,64,98
82,65,101
82,64,102
79,61,101
76,58,98
76,58,100
80,62,104
81,65,104
83,68,107
81,69,107
72,62,99
69,62,96
80,73,107
74,68,102
67,61,95
70,63,96
77,70,103
90,71,91
82,65,84
79,62,81
79,61,83
89,71,93
97,82,105
100,82,106
95,75,102
96,73,101
100,77,106
100,77,106
95,71,103
96,72,106
99,75,111
96,71,110
97,72,112
96,71,111
89,64,103
87,62,101
91,67,103
89,65,101
87,63,97
92,68,102
87,66,99
86,65,98
87,66,99
83,62,95
78,57,90
82,61,94
87,66,99
84,63,96
83,62,95
82,61,94
76,55,88
72,51,84
83,62,95
97,76,109
98,77,110
88,67,98
81,63,89
82,64,88
82,64,88
82,64,88
86,68,90
93,75,97
94,76,100
91,73,97
83,65,91
79,60,88
75,59,88
77,60,92
81,64,98
83,66,102
80,62,100
76,58,98
70,52,92
69,52,94
68,53,92
73,61,99
77,67,104
71,61,98
65,58,92
70,63,97
69,63,97
61,55,89
65,58,91
73,66,99
87,68,90
84,66,88
85,67,89
84,66,88
90,72,94
95,80,103
98,80,104
94,74,101
94,71,99
98,75,104
101,77,109
97,73,107
97,73,109
101,76,115
99,74,113
97,72,112
97,72,112
92,67,106
90,65,104
91,67,103
86,62,98
84,60,94
92,68,102
91,69,105
85,63,99
83,61,97
83,61,97
81,59,95
82,60,96
79,57,93
68,46,82
69,47,83
75,53,89
76,54,90
73,51,87
80,58,94
92,70,106
96,74,110
91,70,103
85,66,94
88,70,96
89,71,95
87,69,93
85,67,91
87,69,93
88,70,94
89,71,95
85,67,93
81,62,90
78,59,89
78,59,91
81,61,96
80,60,97
75,54,93
70,49,90
69,51,91
64,46,86
58,42,81
67,52,91
77,65,101
73,63,98
62,55,89
62,55,89
66,61,93
59,54,86
64,57,90
74,67,100
86,67,89
88,70,92
93,75,97
92,74,96
95,77,99
99,84,107
102,84,108
101,81,108
97,74,102
98,75,104
100,77,106
96,72,104
94,70,104
96,72,108
94,69,108
91,66,106
92,67,107
92,67,106
94,69,108
95,71,107
87,63,99
86,62,96
94,73,106
90,68,104
82,60,96
80,58,94
83,61,97
83,61,97
81,59,95
73,51,87
60,38,74
62,40,76
74,52,88
81,59,95
77,55,91
77,55,91
86,64,100
93,71,107
91,72,104
89,70,98
92,74,100
93,75,99
89,71,95
83,65,89
80,62,86
82,64,88
86,68,92
89,71,97
86,68,94
84,65,93
82,63,95
81,61,96
76,56,93
70,50,87
64,43,82
74,56,94
65,49,88
57,42,81
65,53,91
78,68,103
77,67,102
65,58,92
64,57,91
70,65,97
64,59,91
70,63,96
77,70,103
80,60,85
86,68,92
95,77,101
95,77,101
98,80,104
102,87,110
107,89,113
106,86,113
97,77,104
95,75,103
97,76,107
91,70,103
88,66,102
90,68,106
89,67,105
85,63,102
89,67,106
92,70,108
97,75,113
96,74,110
85,63,99
82,61,94
92,71,104
85,63,99
77,57,94
78,58,95
83,63,100
81,61,98
79,59,96
74,54,91
65,45,82
67,47,84
81,61,98
86,66,103
79,59,96
75,55,92
83,63,100
91,71,108
92,72,107
91,72,102
88,72,99
87,71,97
84,68,94
78,63,86
75,60,83
78,60,84
82,64,88
84,66,92
85,66,94
87,68,98
87,68,100
86,64,100
81,59,97
76,54,92
71,50,89
76,58,96
71,53,91
65,49,86
71,57,93
79,67,103
75,65,100
68,61,94
71,64,97
75,70,102
70,65,97
75,68,99
78,71,102
73,53,78
80,62,86
91,73,97
93,75,99
97,79,103
103,88,111
108,93,116
105,87,113
95,75,102
93,73,101
95,75,103
90,69,100
88,67,100
90,68,104
90,68,106
87,65,104
92,70,109
96,74,112
101,79,117
98,76,112
83,61,97
77,56,89
87,66,99
78,58,93
74,54,91
78,58,95
83,63,100
80,60,97
78,58,95
79,59,96
75,55,92
78,58,95
89,69,106
91,71,108
81,61,98
76,56,93
83,63,100
91,71,108
90,73,107
89,73,102
85,69,96
81,65,91
79,63,89
77,62,85
75,60,83
77,59,83
79,61,85
74,56,82
80,62,88
86,67,95
90,71,101
91,70,103
89,67,103
86,64,100
85,63,101
76,55,94
72,56,93
69,55,91
71,59,95
75,65,100
71,61,96
68,61,94
77,70,103
77,72,104
73,68,98
76,69,100
75,68,99
75,55,82
77,59,85
86,68,94
91,73,97
93,75,99
97,82,105
107,89,113
102,82,109
96,76,103
93,73,101
93,72,103
93,72,105
89,67,103
87,65,103
87,65,103
92,70,109
97,75,114
94,72,110
85,63,101
82,60,96
87,65,101
86,65,98
79,57,93
78,58,95
80,63,99
80,63,99
78,61,97
76,59,95
78,61,97
79,62,98
78,61,97
94,77,113
88,71,107
84,67,103
78,61,97
70,53,89
71,54,90
78,61,97
78,61,95
72,55,87
79,64,93
81,67,93
80,66,92
84,68,94
84,68,94
80,65,88
80,65,88
71,53,77
71,53,79
82,62,90
90,69,100
91,67,101
93,69,105
97,73,109
95,73,111
87,66,105
77,59,97
72,56,93
71,57,93
68,57,91
66,56,90
70,63,96
79,72,105
76,71,101
76,71,101
74,67,98
69,63,91
84,64,92
81,63,89
86,68,94
89,71,95
90,72,96
